Image Name,Green View Index
226788_sat_82.jpg,0.3916
296279_sat_47.jpg,0.3225
255876_sat_63.jpg,0.105
334677_sat_26.jpg,0.0009
296279_sat_81.jpg,0.1034
215525_sat_00.jpg,0.1806
226788_sat_27.jpg,0.448
210473_sat_02.jpg,0.0025
277900_sat_05.jpg,0.0007
296279_sat_83.jpg,0.2687
217085_sat_78.jpg,0.1543
277900_sat_33.jpg,0.0205
334677_sat_27.jpg,0.0
24813_sat_32.jpg,0.0072
277994_sat_46.jpg,0.0
210473_sat_48.jpg,0.0
334677_sat_58.jpg,0.0
226788_sat_68.jpg,0.5269
210473_sat_30.jpg,0.0
217085_sat_87.jpg,0.0965
299287_sat_27.jpg,0.0015
316446_sat_10.jpg,0.4308
226788_sat_37.jpg,0.4894
334677_sat_23.jpg,0.001
296279_sat_85.jpg,0.6236
316446_sat_17.jpg,0.4251
334677_sat_61.jpg,0.0011
325354_sat_87.jpg,0.0116
210473_sat_64.jpg,0.0
226788_sat_54.jpg,0.4904
277994_sat_81.jpg,0.0
277900_sat_35.jpg,0.0053
291214_sat_78.jpg,0.5851
33573_sat_17.jpg,0.0
210473_sat_56.jpg,0.0185
291214_sat_44.jpg,0.8768
242583_sat_25.jpg,0.0
325354_sat_62.jpg,0.0076
33573_sat_57.jpg,0.0057
291214_sat_62.jpg,0.9054
226788_sat_88.jpg,0.5968
325354_sat_67.jpg,0.0489
334677_sat_54.jpg,0.0064
325354_sat_63.jpg,0.0273
210473_sat_34.jpg,0.0
217085_sat_68.jpg,0.0487
277900_sat_65.jpg,0.0038
334677_sat_31.jpg,0.0
296279_sat_24.jpg,0.093
33573_sat_46.jpg,0.0027
255876_sat_77.jpg,0.2158
334677_sat_78.jpg,0.0002
33573_sat_25.jpg,0.0
226788_sat_53.jpg,0.5982
277994_sat_71.jpg,0.0
325354_sat_56.jpg,0.0882
210473_sat_33.jpg,0.0
27460_sat_24.jpg,0.4384
255876_sat_62.jpg,0.3375
255876_sat_03.jpg,0.4337
122104_sat_31.jpg,0.3897
111335_sat_76.jpg,0.5555
111335_sat_01.jpg,0.2862
119079_sat_80.jpg,0.6603
119079_sat_18.jpg,0.3794
119079_sat_47.jpg,0.5911
111335_sat_23.jpg,0.5109
10452_sat_18.jpg,0.1342
119079_sat_05.jpg,0.6515
122104_sat_43.jpg,0.3133
122104_sat_41.jpg,0.2381
111335_sat_74.jpg,0.7195
114433_sat_73.jpg,0.0001
111335_sat_08.jpg,0.5512
111335_sat_03.jpg,0.4632
119079_sat_48.jpg,0.6263
10452_sat_08.jpg,0.1747
111335_sat_44.jpg,0.5604
111335_sat_25.jpg,0.6553
114473_sat_88.jpg,0.0022
122104_sat_01.jpg,0.3527
111335_sat_48.jpg,0.6137
111335_sat_73.jpg,0.3156
119079_sat_23.jpg,0.657
111335_sat_70.jpg,0.2361
114433_sat_63.jpg,0.0004
119079_sat_22.jpg,0.5847
111335_sat_26.jpg,0.3879
122104_sat_26.jpg,0.4264
122104_sat_55.jpg,0.4024
122104_sat_13.jpg,0.4162
122104_sat_42.jpg,0.3579
122104_sat_23.jpg,0.6536
114433_sat_53.jpg,0.0
119079_sat_33.jpg,0.4745
111335_sat_78.jpg,0.5658
119079_sat_50.jpg,0.0595
119079_sat_11.jpg,0.6251
122104_sat_56.jpg,0.2122
111335_sat_86.jpg,0.4041
119079_sat_28.jpg,0.4262
111335_sat_71.jpg,0.4549
111335_sat_00.jpg,0.4272
122104_sat_51.jpg,0.2334
114433_sat_60.jpg,0.0
111335_sat_02.jpg,0.3466
122104_sat_52.jpg,0.3977
111335_sat_37.jpg,0.4467
122104_sat_11.jpg,0.5975
122104_sat_22.jpg,0.2499
114433_sat_87.jpg,0.0277
111335_sat_13.jpg,0.3997
111335_sat_57.jpg,0.2366
111335_sat_67.jpg,0.6005
119079_sat_73.jpg,0.5789
111335_sat_47.jpg,0.5214
114433_sat_85.jpg,0.0
119079_sat_78.jpg,0.4853
111335_sat_12.jpg,0.2663
119079_sat_01.jpg,0.4949
122104_sat_20.jpg,0.2218
119079_sat_87.jpg,0.7085
119079_sat_12.jpg,0.4456
119079_sat_10.jpg,0.5154
122104_sat_16.jpg,0.6196
119079_sat_41.jpg,0.6214
122104_sat_03.jpg,0.7594
114433_sat_86.jpg,0.0007
111335_sat_56.jpg,0.0849
114473_sat_70.jpg,0.3652
111335_sat_87.jpg,0.2581
114473_sat_86.jpg,0.0005
122104_sat_30.jpg,0.3575
122104_sat_50.jpg,0.2791
114433_sat_82.jpg,0.002
111335_sat_10.jpg,0.8853
111335_sat_85.jpg,0.4603
122104_sat_15.jpg,0.2443
122104_sat_40.jpg,0.3334
119079_sat_06.jpg,0.6881
114433_sat_71.jpg,0.0
111335_sat_46.jpg,0.2204
119079_sat_72.jpg,0.6768
111335_sat_75.jpg,0.6154
122104_sat_32.jpg,0.2091
114433_sat_81.jpg,0.0004
119079_sat_63.jpg,0.6749
114433_sat_74.jpg,0.001
119079_sat_71.jpg,0.5771
114433_sat_83.jpg,0.0013
119079_sat_60.jpg,0.1407
119079_sat_37.jpg,0.5172
114433_sat_80.jpg,0.0
119079_sat_52.jpg,0.6812
119079_sat_81.jpg,0.6393
119079_sat_61.jpg,0.2562
122104_sat_14.jpg,0.2737
122104_sat_24.jpg,0.4737
111335_sat_54.jpg,0.6559
122104_sat_34.jpg,0.6692
114473_sat_60.jpg,0.0804
122104_sat_21.jpg,0.1489
122104_sat_00.jpg,0.5274
119079_sat_62.jpg,0.6161
111335_sat_77.jpg,0.467
119079_sat_70.jpg,0.6492
111335_sat_61.jpg,0.4659
122104_sat_57.jpg,0.4563
334677_sat_15.jpg,0.0002
299287_sat_17.jpg,0.0067
296279_sat_52.jpg,0.1264
291214_sat_34.jpg,0.4565
226788_sat_51.jpg,0.5394
273002_sat_61.jpg,0.8727
296279_sat_18.jpg,0.1007
33573_sat_26.jpg,0.0004
331533_sat_78.jpg,0.4069
226788_sat_86.jpg,0.7414
202277_sat_72.jpg,0.0012
277900_sat_38.jpg,0.0
340898_sat_47.jpg,0.8377
33573_sat_87.jpg,0.0029
27460_sat_10.jpg,0.2974
242583_sat_24.jpg,0.0
33573_sat_35.jpg,0.0124
291214_sat_15.jpg,0.5502
210473_sat_11.jpg,0.0001
334677_sat_12.jpg,0.0
296279_sat_04.jpg,0.2972
226788_sat_16.jpg,0.2996
210473_sat_66.jpg,0.0059
255876_sat_10.jpg,0.2193
204494_sat_24.jpg,0.2617
325354_sat_85.jpg,0.0017
334677_sat_07.jpg,0.001
316446_sat_25.jpg,0.4887
204494_sat_15.jpg,0.3536
255876_sat_81.jpg,0.4383
215525_sat_03.jpg,0.4429
208495_sat_06.jpg,0.0001
296279_sat_17.jpg,0.5759
291214_sat_13.jpg,0.4373
340898_sat_64.jpg,0.3827
299287_sat_42.jpg,0.0061
334677_sat_42.jpg,0.0001
210473_sat_20.jpg,0.0
277994_sat_62.jpg,0.0014
202277_sat_83.jpg,0.0015
273002_sat_81.jpg,0.4167
33573_sat_23.jpg,0.0059
291214_sat_40.jpg,0.6231
204494_sat_20.jpg,0.1452
208695_sat_82.jpg,0.1802
291214_sat_24.jpg,0.7525
255876_sat_64.jpg,0.4148
255876_sat_40.jpg,0.713
226788_sat_85.jpg,0.6519
338661_sat_05.jpg,0.8271
299287_sat_14.jpg,0.0055
210473_sat_24.jpg,0.0
340898_sat_38.jpg,0.4915
325354_sat_76.jpg,0.0163
299287_sat_32.jpg,0.0
340898_sat_83.jpg,0.5671
27460_sat_00.jpg,0.4989
340898_sat_53.jpg,0.4562
334677_sat_43.jpg,0.002
255876_sat_82.jpg,0.6355
340898_sat_48.jpg,0.4225
33573_sat_75.jpg,0.0028
277994_sat_66.jpg,0.0007
291214_sat_20.jpg,0.3622
334677_sat_55.jpg,0.0
340898_sat_74.jpg,0.7257
226788_sat_80.jpg,0.5414
296279_sat_65.jpg,0.4327
277994_sat_60.jpg,0.0005
24813_sat_20.jpg,0.0786
334677_sat_02.jpg,0.0061
208495_sat_08.jpg,0.0
277994_sat_58.jpg,0.0042
334677_sat_03.jpg,0.0001
215525_sat_27.jpg,0.4135
210473_sat_46.jpg,0.0005
277900_sat_84.jpg,0.001
291214_sat_41.jpg,0.8246
291214_sat_61.jpg,0.5185
255876_sat_46.jpg,0.2556
33573_sat_36.jpg,0.0022
27460_sat_11.jpg,0.4102
338661_sat_16.jpg,0.72
204494_sat_11.jpg,0.237
340898_sat_26.jpg,0.2363
226788_sat_43.jpg,0.683
291214_sat_08.jpg,0.161
299287_sat_21.jpg,0.0
24813_sat_84.jpg,0.3902
277900_sat_37.jpg,0.0022
291214_sat_52.jpg,0.8332
277994_sat_17.jpg,0.0019
226788_sat_74.jpg,0.6778
277900_sat_24.jpg,0.0012
27460_sat_16.jpg,0.3156
33573_sat_74.jpg,0.0081
291214_sat_55.jpg,0.8575
202277_sat_80.jpg,0.0004
334677_sat_84.jpg,0.0035
255876_sat_66.jpg,0.3185
277994_sat_47.jpg,0.002
277994_sat_28.jpg,0.0001
277900_sat_43.jpg,0.0022
27460_sat_42.jpg,0.6573
316446_sat_12.jpg,0.8124
291214_sat_12.jpg,0.4482
277994_sat_43.jpg,0.0006
27460_sat_18.jpg,0.6006
33573_sat_16.jpg,0.0023
296279_sat_61.jpg,0.0712
291214_sat_18.jpg,0.3647
296279_sat_06.jpg,0.7147
24813_sat_31.jpg,0.0103
255876_sat_36.jpg,0.4218
210473_sat_27.jpg,0.0
242583_sat_84.jpg,0.1052
299287_sat_43.jpg,0.0188
33573_sat_15.jpg,0.0003
291214_sat_27.jpg,0.6637
296279_sat_84.jpg,0.2113
296279_sat_37.jpg,0.5032
33573_sat_05.jpg,0.0072
226788_sat_35.jpg,0.5654
24813_sat_53.jpg,0.2057
33573_sat_22.jpg,0.0372
296279_sat_34.jpg,0.2469
255876_sat_61.jpg,0.4385
210473_sat_31.jpg,0.0
296279_sat_70.jpg,0.1364
296279_sat_71.jpg,0.0347
226788_sat_87.jpg,0.5994
299287_sat_15.jpg,0.0083
215525_sat_16.jpg,0.892
338661_sat_75.jpg,0.5143
242583_sat_34.jpg,0.0
210473_sat_07.jpg,0.0009
325354_sat_86.jpg,0.0036
331533_sat_68.jpg,0.3191
296279_sat_51.jpg,0.0354
24813_sat_41.jpg,0.0279
204494_sat_04.jpg,0.458
208695_sat_84.jpg,0.112
277900_sat_14.jpg,0.0083
334677_sat_63.jpg,0.0009
334677_sat_38.jpg,0.0
255876_sat_74.jpg,0.49
277994_sat_50.jpg,0.0002
210473_sat_36.jpg,0.0
204494_sat_12.jpg,0.2011
242583_sat_62.jpg,0.0004
316446_sat_26.jpg,0.2257
210473_sat_03.jpg,0.0084
291214_sat_37.jpg,0.7135
27460_sat_81.jpg,0.8063
291214_sat_54.jpg,0.565
33573_sat_78.jpg,0.0052
226788_sat_76.jpg,0.6634
291214_sat_80.jpg,0.6716
210473_sat_45.jpg,0.0
340898_sat_40.jpg,0.7492
277994_sat_73.jpg,0.0009
255876_sat_65.jpg,0.2199
255876_sat_31.jpg,0.3012
210473_sat_60.jpg,0.0004
291214_sat_60.jpg,0.5339
277994_sat_44.jpg,0.0
33573_sat_65.jpg,0.0001
291214_sat_03.jpg,0.6608
226788_sat_75.jpg,0.7228
277994_sat_06.jpg,0.0044
24813_sat_13.jpg,0.0077
296279_sat_62.jpg,0.1064
277994_sat_51.jpg,0.0015
255876_sat_78.jpg,0.4995
255876_sat_85.jpg,0.6972
334677_sat_24.jpg,0.0022
299287_sat_40.jpg,0.0108
210473_sat_37.jpg,0.0
255876_sat_84.jpg,0.5326
338661_sat_87.jpg,0.4664
340898_sat_27.jpg,0.314
204494_sat_03.jpg,0.1671
24813_sat_83.jpg,0.0
33573_sat_24.jpg,0.0075
325354_sat_65.jpg,0.0927
291214_sat_36.jpg,0.7023
340898_sat_73.jpg,0.4337
296279_sat_16.jpg,0.7095
255876_sat_30.jpg,0.5188
334677_sat_30.jpg,0.0001
226788_sat_46.jpg,0.3946
277900_sat_55.jpg,0.0074
208695_sat_85.jpg,0.0076
210473_sat_47.jpg,0.0
210473_sat_81.jpg,0.0
202277_sat_82.jpg,0.0013
226788_sat_41.jpg,0.6853
24813_sat_12.jpg,0.1814
27460_sat_58.jpg,0.283
296279_sat_30.jpg,0.0195
210473_sat_70.jpg,0.0
255876_sat_83.jpg,0.392
217085_sat_67.jpg,0.1492
27460_sat_33.jpg,0.4219
210473_sat_32.jpg,0.0
296279_sat_38.jpg,0.4008
242583_sat_32.jpg,0.0
277900_sat_46.jpg,0.0003
226788_sat_38.jpg,0.5595
27460_sat_34.jpg,0.5075
208695_sat_74.jpg,0.0128
331533_sat_16.jpg,0.1084
296279_sat_28.jpg,0.1579
210473_sat_63.jpg,0.0009
33573_sat_34.jpg,0.0997
242583_sat_76.jpg,0.0002
291214_sat_45.jpg,0.8151
255876_sat_01.jpg,0.7486
296279_sat_05.jpg,0.4969
202277_sat_87.jpg,0.0073
242583_sat_28.jpg,0.0
226788_sat_67.jpg,0.6562
296279_sat_54.jpg,0.2529
277994_sat_42.jpg,0.0
280861_sat_51.jpg,0.2967
331533_sat_88.jpg,0.3324
340898_sat_81.jpg,0.5984
277994_sat_41.jpg,0.0
27460_sat_12.jpg,0.2598
277994_sat_57.jpg,0.0058
334677_sat_10.jpg,0.0
27460_sat_63.jpg,0.6723
24813_sat_21.jpg,0.0314
277994_sat_77.jpg,0.0138
325354_sat_58.jpg,0.0004
340898_sat_65.jpg,0.7353
210473_sat_35.jpg,0.0
27460_sat_87.jpg,0.2708
242583_sat_82.jpg,0.0256
316446_sat_08.jpg,0.0912
277994_sat_88.jpg,0.0066
210473_sat_80.jpg,0.0
210473_sat_76.jpg,0.0005
24813_sat_42.jpg,0.035
210473_sat_61.jpg,0.0
210473_sat_57.jpg,0.0002
277994_sat_82.jpg,0.002
316446_sat_11.jpg,0.6188
296279_sat_53.jpg,0.1142
316446_sat_13.jpg,0.8882
255876_sat_86.jpg,0.6208
291214_sat_53.jpg,0.836
277994_sat_01.jpg,0.0046
204494_sat_16.jpg,0.0653
210473_sat_14.jpg,0.0
210473_sat_28.jpg,0.0002
331533_sat_67.jpg,0.1283
277900_sat_54.jpg,0.0012
340898_sat_80.jpg,0.6082
226788_sat_83.jpg,0.4602
334677_sat_21.jpg,0.0
325354_sat_75.jpg,0.0069
273002_sat_72.jpg,0.57
242583_sat_14.jpg,0.0002
226788_sat_45.jpg,0.6719
255876_sat_55.jpg,0.1174
291214_sat_42.jpg,0.7252
296279_sat_55.jpg,0.5847
299287_sat_22.jpg,0.0042
27460_sat_53.jpg,0.4545
24813_sat_40.jpg,0.0
210473_sat_15.jpg,0.0
277900_sat_66.jpg,0.0045
215525_sat_17.jpg,0.845
226788_sat_03.jpg,0.535
296279_sat_12.jpg,0.0211
204494_sat_22.jpg,0.5874
27460_sat_82.jpg,0.9245
291214_sat_56.jpg,0.7363
280861_sat_04.jpg,0.3828
296279_sat_25.jpg,0.3508
27460_sat_17.jpg,0.0679
226788_sat_81.jpg,0.5544
331533_sat_26.jpg,0.1242
210473_sat_68.jpg,0.0
215525_sat_11.jpg,0.645
334677_sat_17.jpg,0.0045
204494_sat_21.jpg,0.409
33573_sat_03.jpg,0.0156
27460_sat_03.jpg,0.27
296279_sat_45.jpg,0.3706
24813_sat_11.jpg,0.2042
217085_sat_88.jpg,0.1072
334677_sat_25.jpg,0.0
27460_sat_52.jpg,0.5714
277994_sat_07.jpg,0.0051
33573_sat_64.jpg,0.0005
255876_sat_51.jpg,0.6443
316446_sat_24.jpg,0.3862
277994_sat_13.jpg,0.0039
210473_sat_05.jpg,0.0006
210473_sat_25.jpg,0.0
280861_sat_43.jpg,0.2773
33573_sat_02.jpg,0.3175
215525_sat_82.jpg,0.8615
340898_sat_67.jpg,0.8336
316446_sat_48.jpg,0.425
210473_sat_12.jpg,0.0
24813_sat_03.jpg,0.1739
255876_sat_72.jpg,0.296
316446_sat_16.jpg,0.6123
325354_sat_72.jpg,0.0102
277994_sat_37.jpg,0.0047
277994_sat_87.jpg,0.0074
208695_sat_73.jpg,0.0564
280861_sat_52.jpg,0.1586
202277_sat_78.jpg,0.001
280861_sat_03.jpg,0.5338
296279_sat_21.jpg,0.0359
291214_sat_57.jpg,0.8203
340898_sat_82.jpg,0.2595
334677_sat_44.jpg,0.0005
291214_sat_01.jpg,0.1611
334677_sat_75.jpg,0.0035
296279_sat_82.jpg,0.1489
27460_sat_44.jpg,0.5062
291214_sat_70.jpg,0.7678
215525_sat_64.jpg,0.5789
27460_sat_22.jpg,0.2241
340898_sat_71.jpg,0.7784
226788_sat_33.jpg,0.5796
277994_sat_48.jpg,0.0
277994_sat_64.jpg,0.0006
208495_sat_07.jpg,0.0
273002_sat_60.jpg,0.3736
277900_sat_45.jpg,0.015
242583_sat_44.jpg,0.0
226788_sat_50.jpg,0.6628
277994_sat_36.jpg,0.0044
210473_sat_86.jpg,0.0
226788_sat_32.jpg,0.639
226788_sat_04.jpg,0.7325
291214_sat_04.jpg,0.4924
340898_sat_75.jpg,0.3855
296279_sat_15.jpg,0.4419
340898_sat_72.jpg,0.3436
202277_sat_76.jpg,0.0003
242583_sat_78.jpg,0.0054
208495_sat_16.jpg,0.0
255876_sat_88.jpg,0.7319
316446_sat_23.jpg,0.5237
226788_sat_73.jpg,0.8346
331533_sat_77.jpg,0.0825
204494_sat_07.jpg,0.0466
255876_sat_60.jpg,0.7025
24813_sat_73.jpg,0.2095
255876_sat_47.jpg,0.4282
280861_sat_14.jpg,0.383
210473_sat_78.jpg,0.0
296279_sat_27.jpg,0.4862
291214_sat_10.jpg,0.0961
291214_sat_17.jpg,0.7162
340898_sat_55.jpg,0.2578
226788_sat_40.jpg,0.5014
334677_sat_62.jpg,0.0015
255711_sat_00.jpg,0.4115
299287_sat_13.jpg,0.0004
255876_sat_14.jpg,0.5693
277994_sat_67.jpg,0.0
334677_sat_36.jpg,0.0005
334677_sat_11.jpg,0.0
242583_sat_77.jpg,0.0072
242583_sat_23.jpg,0.0
255876_sat_68.jpg,0.3224
277994_sat_16.jpg,0.0113
291214_sat_48.jpg,0.4801
280861_sat_23.jpg,0.5579
242583_sat_83.jpg,0.1892
24813_sat_63.jpg,0.2745
299287_sat_30.jpg,0.001
334677_sat_85.jpg,0.003
338661_sat_86.jpg,0.3862
255876_sat_53.jpg,0.1691
334677_sat_86.jpg,0.0004
334677_sat_60.jpg,0.0018
215525_sat_13.jpg,0.6212
27460_sat_01.jpg,0.4308
210473_sat_26.jpg,0.0
277994_sat_25.jpg,0.0025
33573_sat_04.jpg,0.0037
242583_sat_10.jpg,0.0158
226788_sat_77.jpg,0.5667
27460_sat_50.jpg,0.4901
277994_sat_12.jpg,0.0307
277900_sat_73.jpg,0.0013
334677_sat_08.jpg,0.0
27460_sat_23.jpg,0.3021
334677_sat_57.jpg,0.0004
291214_sat_68.jpg,0.6608
202277_sat_85.jpg,0.0089
226788_sat_64.jpg,0.7059
277994_sat_80.jpg,0.0
217085_sat_57.jpg,0.0272
226788_sat_78.jpg,0.6731
277994_sat_55.jpg,0.0
210473_sat_51.jpg,0.0002
296279_sat_48.jpg,0.3596
331533_sat_36.jpg,0.2815
204494_sat_23.jpg,0.615
277994_sat_54.jpg,0.0003
277900_sat_63.jpg,0.0071
210473_sat_17.jpg,0.0013
277994_sat_70.jpg,0.0041
296279_sat_43.jpg,0.0826
291214_sat_11.jpg,0.2424
296279_sat_80.jpg,0.143
296279_sat_68.jpg,0.4853
334677_sat_70.jpg,0.0046
498049_sat_40.jpg,0.2964
417313_sat_26.jpg,0.4337
518833_sat_62.jpg,0.7987
428327_sat_54.jpg,0.2596
443271_sat_56.jpg,0.0625
534154_sat_03.jpg,0.7234
34359_sat_66.jpg,0.034
428327_sat_63.jpg,0.5003
533952_sat_23.jpg,0.057
428327_sat_07.jpg,0.093
491696_sat_81.jpg,0.0434
524518_sat_63.jpg,0.7239
463855_sat_58.jpg,0.0297
533952_sat_46.jpg,0.0221
392711_sat_00.jpg,0.6279
3484_sat_57.jpg,0.2089
34359_sat_61.jpg,0.0
392711_sat_75.jpg,0.6682
498049_sat_73.jpg,0.0791
345134_sat_21.jpg,0.0
463855_sat_48.jpg,0.0416
434243_sat_71.jpg,0.0008
525105_sat_38.jpg,0.0658
352808_sat_18.jpg,0.6076
417313_sat_62.jpg,0.1665
533952_sat_72.jpg,0.1955
439854_sat_54.jpg,0.005
3484_sat_58.jpg,0.3361
417313_sat_46.jpg,0.3003
533952_sat_16.jpg,0.043
457982_sat_10.jpg,0.0115
392711_sat_77.jpg,0.4592
3484_sat_23.jpg,0.2074
417313_sat_30.jpg,0.1314
524518_sat_62.jpg,0.7788
3484_sat_43.jpg,0.1789
491696_sat_12.jpg,0.0
406425_sat_61.jpg,0.7988
351271_sat_46.jpg,0.2455
518833_sat_34.jpg,0.1838
392711_sat_56.jpg,0.8952
428327_sat_62.jpg,0.4741
361129_sat_03.jpg,0.6623
406425_sat_28.jpg,0.4386
524518_sat_10.jpg,0.3946
345134_sat_16.jpg,0.0131
417313_sat_66.jpg,0.2149
428597_sat_44.jpg,0.5869
351271_sat_26.jpg,0.5105
428327_sat_31.jpg,0.6019
361129_sat_64.jpg,0.5412
34359_sat_41.jpg,0.0153
518833_sat_24.jpg,0.3492
524056_sat_52.jpg,0.1931
392711_sat_50.jpg,0.3203
400179_sat_11.jpg,0.0071
518833_sat_78.jpg,0.6679
533952_sat_52.jpg,0.2443
443271_sat_75.jpg,0.492
417313_sat_44.jpg,0.2918
443271_sat_48.jpg,0.5432
400179_sat_77.jpg,0.0088
524056_sat_44.jpg,0.4464
498049_sat_43.jpg,0.0692
533952_sat_85.jpg,0.2052
392711_sat_33.jpg,0.3428
439854_sat_63.jpg,0.0132
499418_sat_36.jpg,0.671
524518_sat_17.jpg,0.621
499418_sat_62.jpg,0.7357
400179_sat_58.jpg,0.0166
406425_sat_24.jpg,0.5825
533952_sat_84.jpg,0.0726
524056_sat_65.jpg,0.7117
361129_sat_61.jpg,0.7007
491696_sat_72.jpg,0.0223
428327_sat_64.jpg,0.7809
400179_sat_35.jpg,0.0094
352808_sat_36.jpg,0.1257
352808_sat_04.jpg,0.352
361129_sat_73.jpg,0.6649
361129_sat_07.jpg,0.7612
524056_sat_14.jpg,0.2206
491696_sat_33.jpg,0.028
417313_sat_56.jpg,0.4164
400179_sat_57.jpg,0.0043
428327_sat_60.jpg,0.5865
533952_sat_06.jpg,0.0
351271_sat_53.jpg,0.371
406425_sat_83.jpg,0.5553
454655_sat_64.jpg,0.0987
392711_sat_55.jpg,0.4276
417313_sat_14.jpg,0.3623
400179_sat_64.jpg,0.0083
3484_sat_25.jpg,0.1874
3484_sat_82.jpg,0.3946
533952_sat_34.jpg,0.0292
443271_sat_47.jpg,0.0818
524056_sat_33.jpg,0.4524
434243_sat_82.jpg,0.002
524518_sat_60.jpg,0.6815
34359_sat_72.jpg,0.0
496948_sat_48.jpg,0.4008
454655_sat_32.jpg,0.2119
499418_sat_37.jpg,0.6272
34359_sat_62.jpg,0.0
518833_sat_25.jpg,0.5168
533952_sat_36.jpg,0.1732
533952_sat_22.jpg,0.0106
439854_sat_77.jpg,0.1482
3484_sat_32.jpg,0.1175
434243_sat_42.jpg,0.0
406425_sat_07.jpg,0.6964
498049_sat_51.jpg,0.3261
3484_sat_62.jpg,0.3107
3484_sat_85.jpg,0.2636
524518_sat_75.jpg,0.5963
351271_sat_87.jpg,0.4199
345134_sat_24.jpg,0.009
34359_sat_81.jpg,0.0017
533952_sat_63.jpg,0.2437
3484_sat_24.jpg,0.4455
352808_sat_13.jpg,0.4991
499418_sat_54.jpg,0.7647
361129_sat_57.jpg,0.8861
498049_sat_03.jpg,0.1642
524518_sat_41.jpg,0.7515
524518_sat_07.jpg,0.6055
499418_sat_56.jpg,0.4356
3484_sat_67.jpg,0.4277
434243_sat_65.jpg,0.0
417313_sat_43.jpg,0.2537
491696_sat_04.jpg,0.0072
499418_sat_38.jpg,0.5311
499418_sat_46.jpg,0.6443
524056_sat_51.jpg,0.1234
525105_sat_57.jpg,0.0122
498049_sat_04.jpg,0.2647
443271_sat_66.jpg,0.6028
400179_sat_04.jpg,0.0
524056_sat_63.jpg,0.3427
498049_sat_11.jpg,0.498
524518_sat_45.jpg,0.6346
443271_sat_74.jpg,0.0548
361129_sat_42.jpg,0.6238
417313_sat_04.jpg,0.0489
498049_sat_50.jpg,0.2915
400179_sat_63.jpg,0.0045
345134_sat_32.jpg,0.0008
428597_sat_35.jpg,0.0523
417313_sat_84.jpg,0.2224
351271_sat_35.jpg,0.4708
524518_sat_20.jpg,0.6731
361129_sat_78.jpg,0.7575
392711_sat_65.jpg,0.1042
533952_sat_08.jpg,0.091
428597_sat_64.jpg,0.0541
3484_sat_48.jpg,0.3381
428327_sat_16.jpg,0.391
417313_sat_85.jpg,0.14
392711_sat_53.jpg,0.3043
439854_sat_75.jpg,0.0107
525105_sat_48.jpg,0.0241
352808_sat_02.jpg,0.2721
434243_sat_50.jpg,0.0
524518_sat_55.jpg,0.8739
524056_sat_55.jpg,0.7335
345134_sat_35.jpg,0.0005
345134_sat_00.jpg,0.0007
3484_sat_86.jpg,0.6649
361129_sat_20.jpg,0.8066
524056_sat_15.jpg,0.6366
499418_sat_27.jpg,0.7922
351271_sat_45.jpg,0.4995
3484_sat_84.jpg,0.6861
434243_sat_64.jpg,0.0
3484_sat_13.jpg,0.413
524518_sat_38.jpg,0.6861
518833_sat_72.jpg,0.6705
498049_sat_06.jpg,0.1703
406425_sat_08.jpg,0.8096
524518_sat_61.jpg,0.6255
351271_sat_47.jpg,0.4263
406425_sat_34.jpg,0.8039
392711_sat_11.jpg,0.3728
392711_sat_61.jpg,0.4413
417313_sat_15.jpg,0.5654
499418_sat_78.jpg,0.5025
392711_sat_21.jpg,0.2454
428327_sat_52.jpg,0.3365
518833_sat_15.jpg,0.6791
534154_sat_04.jpg,0.7463
434243_sat_84.jpg,0.3412
34359_sat_78.jpg,0.0103
352808_sat_42.jpg,0.278
34359_sat_52.jpg,0.0068
428597_sat_04.jpg,0.3614
533952_sat_73.jpg,0.3187
406425_sat_31.jpg,0.7528
518833_sat_70.jpg,0.4165
428597_sat_21.jpg,0.0382
361129_sat_52.jpg,0.3832
499418_sat_04.jpg,0.6017
524518_sat_51.jpg,0.6857
417313_sat_13.jpg,0.2595
417313_sat_64.jpg,0.2113
524518_sat_76.jpg,0.6091
392711_sat_88.jpg,0.7493
524518_sat_56.jpg,0.5416
392711_sat_42.jpg,0.3603
428597_sat_13.jpg,0.1011
352808_sat_33.jpg,0.3892
428597_sat_72.jpg,0.6435
392711_sat_62.jpg,0.4007
524518_sat_73.jpg,0.8401
406425_sat_46.jpg,0.6835
524518_sat_88.jpg,0.3833
3484_sat_21.jpg,0.4058
428597_sat_24.jpg,0.4245
524056_sat_73.jpg,0.152
400179_sat_68.jpg,0.0007
3484_sat_53.jpg,0.2467
491696_sat_41.jpg,0.075
3484_sat_01.jpg,0.532
392711_sat_17.jpg,0.448
417313_sat_34.jpg,0.1965
3484_sat_46.jpg,0.3203
400179_sat_66.jpg,0.0036
417313_sat_53.jpg,0.453
434243_sat_70.jpg,0.0
534154_sat_08.jpg,0.7142
518833_sat_05.jpg,0.2438
533952_sat_83.jpg,0.1679
428327_sat_13.jpg,0.4426
345134_sat_81.jpg,0.0092
533952_sat_62.jpg,0.19
498049_sat_31.jpg,0.4807
524056_sat_76.jpg,0.5807
439854_sat_74.jpg,0.0056
361129_sat_47.jpg,0.7771
428597_sat_20.jpg,0.0324
417313_sat_76.jpg,0.2404
361129_sat_75.jpg,0.4728
454655_sat_04.jpg,0.0993
351271_sat_28.jpg,0.6077
